Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
CG42446	chr3R_-_16352359_16358033_16358243	3_Junction_180176_Junction_180184	J002	0.0098954765604759	8.39730155751371	0.0037577841997487	0.00819817675297134	1.89211227514558	1.89689463123116	0.0160918082157897	chr3R	16358033	16358243	211	-	122	114	145	42	50	57	98.39%	95.00%	95.39%	100.00%	100.00%	100.00%	-0.0374000000000001
Cand1	chr2L_-_10352025_10358437_10358500	3_Junction_1802_Junction_1849	J001	0.0635390255095237	14.5425321228093	0.000137030716351401	0.000373334394776273	0.00057003477917488	0.773373541975005	11.8753226420113	chr2L	10352025	10358500	6476	-	0	0	0	9	7	3	0.00%	0.00%	0.00%	0.77%	0.53%	0.22%	-0.00506666666666667
Cand1	chr2L_-_10352025_10358437_10358500	3_Junction_1802_Junction_1849	J002	0.0458938005419476	15.3960404806528	8.71707601484623e-05	0.000243921951803932	3.01145143433155	2.99804078944791	-0.0445933083967951	chr2L	10358437	10358500	64	-	781	671	1102	1159	1303	1363	100.00%	100.00%	100.00%	99.23%	99.47%	99.78%	0.00506666666666655
Cad89D	chr3R_-_16485932_16487015_16487414	3_Junction_180514_Junction_180517	J001	0.021341453080121	32.9491949448405	9.45989111723337e-09	4.36317577792209e-08	0.000302435693226299	1.14231332482458	14.174115240226	chr3R	16485932	16487414	1483	-	0	0	0	7	9	10	0.00%	0.00%	0.00%	77.78%	100.00%	83.33%	-0.870366666666667
Cad89D	chr3R_-_16485932_16487015_16487414	3_Junction_180514_Junction_180517	J002	0.0237939713159057	32.7498209841835	1.04815956105087e-08	4.81068619685548e-08	0.599092448276259	0.47475809649388	-0.583594961434478	chr3R	16487015	16487414	400	-	6	3	5	2	0	2	100.00%	100.00%	100.00%	22.22%	0.00%	16.67%	0.870366666666667
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J001	0.00805939488608508	24.0426573156947	9.42248925593496e-07	3.42920122846879e-06	0.000171406240089124	0.91729309517606	14.1679062177652	chr2L	17047972	17048127	156	-	0	0	0	7	12	10	0.00%	0.00%	0.00%	0.60%	0.92%	0.86%	-0.00793333333333333
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J002	0.0740672937989412	37.0570091593575	1.14725442505059e-09	5.83555454260962e-09	0.000125797315076582	1.31770806611357	16.059336543317	chr2L	17047994	17048127	134	-	0	0	0	22	43	15	0.00%	0.00%	0.00%	1.87%	3.30%	1.28%	-0.0215
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J003	0.0342226703445341	27.2331937619217	1.80335860800613e-07	7.1701321743035e-07	0.546583472757126	1.356664177852	3.10822814312741	chr2L	17048001	17048127	127	-	2	2	2	39	21	26	0.29%	0.36%	0.24%	3.32%	1.61%	2.23%	-0.0209
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J004	0.00224151594517884	123.950085845107	8.63896493311217e-29	1.55286452970318e-27	0.427770286028098	1.66152103965961	4.74112400312679	chr2L	17048020	17048127	108	-	1	1	2	52	65	62	0.14%	0.18%	0.24%	4.43%	4.99%	5.31%	-0.0472333333333333
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J005	0.013836820960822	56.622733845001	5.27978946497642e-14	4.0408056492665e-13	9.20470994270997e-05	1.29765702107244	16.4399914434475	chr2L	17048055	17048127	73	-	0	0	0	23	21	31	0.00%	0.00%	0.00%	1.96%	1.61%	2.65%	-0.0207333333333333
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J006	0.103976373338468	0.0411539380280033	0.839241071912301	0.902547458473795	0.965103431621429	1.02866907915266	0.234839270727627	chr2L	17048060	17048127	68	-	8	2	10	17	5	16	1.14%	0.36%	1.20%	1.45%	0.38%	1.37%	-0.00166666666666667
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J007	0.0011102352484926	73.7873516008534	8.70023053300944e-18	8.771598174591e-17	2.88983851394346	2.85820636447656	-0.105220387017631	chr2L	17048065	17048127	63	-	622	497	729	916	1042	916	88.73%	90.36%	87.41%	77.96%	79.97%	78.42%	0.1005
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	3_Junction_18053_Junction_18054_Junction_18055_Junction_18057_Junction_18059_Junction_18060_Junction_18061_Junction_18062	J008	0.00135623083615509	6.05657055579509	0.0138546478044659	0.0272844817799018	1.94307270934571	1.86022530424184	-0.278714064731031	chr2L	17048068	17048127	60	-	68	48	91	99	94	92	9.70%	8.73%	10.91%	8.43%	7.21%	7.88%	0.0194
CG14903	chr3R_-_16573400_16573430_16573531	3_Junction_180638_Junction_180641	J001	0.00273189867140971	375.301433587024	1.31198702994482e-83	9.07631104700321e-82	2.01336921178533	1.99347923403391	-0.0667352462943676	chr3R	16573400	16573531	132	-	88	102	96	116	104	109	100.00%	100.00%	100.00%	39.86%	41.43%	36.09%	0.608733333333333
CG14903	chr3R_-_16573400_16573430_16573531	3_Junction_180638_Junction_180641	J002	0.00282368878928473	373.825972157799	2.74898764924659e-83	1.89441796267733e-81	0.000238061067972562	2.18718750163178	18.0890044482766	chr3R	16573430	16573531	102	-	0	0	0	175	147	193	0.00%	0.00%	0.00%	60.14%	58.57%	63.91%	-0.608733333333333
CG18622	chr3R_-_16980363_16984095_16984569	3_Junction_181198_Junction_181205	J001	0.360686823917155	4.81803850842402	0.0281633770133783	0.0520900500199347	0.000289228420954004	0.570795803645237	11.9965235024584	chr3R	16980363	16984569	4207	-	0	0	0	5	6	0	0.00%	0.00%	0.00%	6.49%	6.19%	0.00%	-0.0422666666666667
CG18622	chr3R_-_16980363_16984095_16984569	3_Junction_181198_Junction_181205	J002	0.277998175393278	5.43776364979496	0.019705884343125	0.0376325204589907	1.83534416849556	1.79155799763717	-0.147725388741166	chr3R	16984095	16984569	475	-	60	41	59	72	91	81	100.00%	100.00%	100.00%	93.51%	93.81%	100.00%	0.0422666666666668
Sf3a1	chr3R_-_16984617_16999592_16999648	3_Junction_181214_Junction_181274	J001	0.0103988307170006	15.47843401957	8.34519840341951e-05	0.000234262904086573	0.000640536919081675	0.761882065964168	11.66093889385	chr3R	16984617	16999648	15032	-	0	0	0	5	8	7	0.00%	0.00%	0.00%	2.60%	3.77%	3.78%	-0.0338333333333333
Sf3a1	chr3R_-_16984617_16999592_16999648	3_Junction_181214_Junction_181274	J002	0.00405946967577418	15.8613083575423	6.81580228232211e-05	0.000193767449817803	2.14024176584292	2.13691367272996	-0.0111366286040848	chr3R	16999592	16999648	57	-	108	80	124	187	204	178	100.00%	100.00%	100.00%	97.40%	96.23%	96.22%	0.0338333333333333
EMC2A	chr3R_-_16991592_16995813_16995924	3_Junction_181232_Junction_181253	J001	0.012622125123658	78.6625446812899	7.36793689865053e-19	7.96679407806318e-18	2.40550894235504	2.30654934597659	-0.330194430316026	chr3R	16991592	16995924	4333	-	184	174	203	253	325	282	99.46%	100.00%	100.00%	86.05%	91.04%	87.58%	0.115966666666667
EMC2A	chr3R_-_16991592_16995813_16995924	3_Junction_181232_Junction_181253	J002	0.0149026525837042	76.1160104273392	2.67479794311181e-18	2.78790101219108e-17	0.161127821460503	1.44132950200536	5.8893789905482	chr3R	16995813	16995924	112	-	1	0	0	41	32	40	0.54%	0.00%	0.00%	13.95%	8.96%	12.42%	-0.115966666666667
Keap1	chr3R_-_17075386_17075420_17075501	3_Junction_181482_Junction_181483	J001	0.00593136951466022	7.84336863547755	0.00510074674382981	0.0108744986537407	1.459421933732	1.45175305026333	-0.0264002336911053	chr3R	17075386	17075501	116	-	17	14	23	46	59	29	100.00%	100.00%	100.00%	90.20%	90.77%	90.62%	0.0946999999999999
Keap1	chr3R_-_17075386_17075420_17075501	3_Junction_181482_Junction_181483	J002	0.013635877199637	7.70338419979382	0.00551173894315687	0.0116781407565504	0.000457408060885481	0.586120446186433	11.4041379320148	chr3R	17075420	17075501	82	-	0	0	0	5	6	3	0.00%	0.00%	0.00%	9.80%	9.23%	9.38%	-0.0947
CG31784	chr2L_-_17123854_17123884_17123905_17123984	3_Junction_18162_Junction_18163_Junction_18164	J001	0.00256371269060873	150.416414165603	1.40586079382807e-34	3.19656815969832e-33	2.77732067178278	2.76340709893199	-0.0462984521255461	chr2L	17123854	17123984	131	-	1237	1019	1548	270	320	278	99.92%	99.90%	100.00%	94.74%	93.57%	94.88%	0.0554333333333333
CG31784	chr2L_-_17123854_17123884_17123905_17123984	3_Junction_18162_Junction_18163_Junction_18164	J002	0.0098498853479171	41.6551780660952	1.08876648542566e-10	6.15081695115054e-10	0.119064955979327	1.09146052331415	5.16852101325622	chr2L	17123884	17123984	101	-	1	1	0	5	6	6	0.08%	0.10%	0.00%	1.75%	1.75%	2.05%	-0.0179
CG31784	chr2L_-_17123854_17123884_17123905_17123984	3_Junction_18162_Junction_18163_Junction_18164	J003	0.00777831453497864	106.464597861449	5.83251889235696e-25	8.80843959480793e-24	0.00010882691812165	1.3861850515701	16.5065048658009	chr2L	17123905	17123984	80	-	0	0	0	10	16	9	0.00%	0.00%	0.00%	3.51%	4.68%	3.07%	-0.0375333333333333
m-cup	chr3R_-_17147346_17147351_17147413	3_Junction_181683_Junction_181684	J001	0.0152625061185997	17.9216822340468	2.30183753083122e-05	6.98060592497801e-05	1.04388466867584	0.444774467561539	-2.49537037303552	chr3R	17147346	17147413	68	-	9	13	12	2	0	3	0.40%	0.67%	0.38%	0.10%	0.00%	0.14%	0.00403333333333333
m-cup	chr3R_-_17147346_17147351_17147413	3_Junction_181683_Junction_181684	J002	0.0107437499368564	18.6819373070865	1.54438569884394e-05	4.79879231178944e-05	3.32889458898919	3.36235331321483	0.111197661633382	chr3R	17147351	17147413	63	-	2246	1918	3123	2019	2366	2076	99.60%	99.33%	99.62%	99.90%	100.00%	99.86%	-0.00403333333333333
Brf	chr3R_-_17377266_17390354_17390494	3_Junction_181868_Junction_181891	J001	0.00626245761914126	23.0405818245051	1.58617621413372e-06	5.61028268143857e-06	1.56243558718806	1.62663209712137	0.218827851477641	chr3R	17377266	17390494	13229	-	34	43	42	33	51	33	77.27%	87.76%	84.00%	100.00%	98.08%	100.00%	-0.1635
Brf	chr3R_-_17377266_17390354_17390494	3_Junction_181868_Junction_181891	J002	0.0118387065680766	22.3570280192493	2.26383074138946e-06	7.85262984388899e-06	0.91052735954358	0.131555873817312	-4.33453324804197	chr3R	17390354	17390494	141	-	10	6	8	0	1	0	22.73%	12.24%	16.00%	0.00%	1.92%	0.00%	0.1635
CG42823	chr3R_-_17403890_17404572_17404628	3_Junction_181977_Junction_181978	J001	0.110160078102944	19.1268259499981	1.22313577305833e-05	3.8526353200532e-05	0.00025233964547626	0.929797282840116	13.6569868427097	chr3R	17403890	17404628	739	-	0	0	0	5	8	3	0.00%	0.00%	0.00%	62.50%	100.00%	60.00%	-0.741666666666667
CG42823	chr3R_-_17403890_17404572_17404628	3_Junction_181977_Junction_181978	J002	0.0734469269226144	20.4677546764809	6.06443657319694e-06	1.99297671630222e-05	0.614808331387596	0.527890675304973	-0.395037417109993	chr3R	17404572	17404628	57	-	6	3	5	3	0	2	100.00%	100.00%	100.00%	37.50%	0.00%	40.00%	0.741666666666667
osa	chr3R_-_17698964_17699012_17699093	3_Junction_182677_Junction_182680	J001	0.0686871736105559	8.78765629157175	0.00303275633482169	0.00671129100658835	2.30046846646566	2.28810741049662	-0.0412721355022789	chr3R	17698964	17699093	130	-	155	129	194	259	263	242	100.00%	100.00%	100.00%	99.62%	98.13%	97.58%	0.0155666666666667
osa	chr3R_-_17698964_17699012_17699093	3_Junction_182677_Junction_182680	J002	0.0988579966300625	8.20869071366795	0.00416902224835461	0.00902885297898249	0.000314184091109643	0.603884843087895	12.0253654513723	chr3R	17699012	17699093	82	-	0	0	0	1	5	6	0.00%	0.00%	0.00%	0.38%	1.87%	2.42%	-0.0155666666666667
beat-IIIc	chr2L_-_17197086_17226407_17226473_17251507	3_Junction_18333_Junction_18363_Junction_18368	J001	0.00787911423640527	2.474952736718	0.115672920203121	0.184715154101344	2.25749912859848	2.29154715861819	0.113709593667095	chr2L	17197086	17251507	54422	-	197	195	268	142	220	145	78.80%	77.08%	82.21%	78.89%	85.60%	85.80%	-0.0406666666666667
beat-IIIc	chr2L_-_17197086_17226407_17226473_17251507	3_Junction_18333_Junction_18363_Junction_18368	J002	0.00904861367569403	17.9881986708939	2.22278719692227e-05	6.75519548678678e-05	0.862209063583465	0.141808892115824	-4.02384637800234	chr2L	17226407	17251507	25101	-	7	9	7	0	1	0	2.80%	3.56%	2.15%	0.00%	0.39%	0.00%	0.0270666666666667
beat-IIIc	chr2L_-_17197086_17226407_17226473_17251507	3_Junction_18333_Junction_18363_Junction_18368	J003	0.00707416003667525	0.348279024191982	0.555088953111941	0.678351436669343	1.61245165096546	1.58916003035156	-0.0793631564309321	chr2L	17226473	17251507	25035	-	46	49	51	38	36	24	18.40%	19.37%	15.64%	21.11%	14.01%	14.20%	0.0136333333333333
mTerf5	chr3R_-_18223161_18223188_18223239	3_Junction_183673_Junction_183674	J001	0.00523620172206993	97.6561785327345	4.97716194441541e-23	6.84139792866877e-22	0.000340260653914149	1.46758229978826	15.1424404556781	chr3R	18223161	18223239	79	-	0	0	0	31	31	30	0.00%	0.00%	0.00%	27.43%	21.83%	27.03%	-0.2543
mTerf5	chr3R_-_18223161_18223188_18223239	3_Junction_183673_Junction_183674	J002	0.00376691137730488	99.8587971891094	1.63658803255005e-23	2.29861408098116e-22	1.94121892267495	1.93082409618702	-0.0349356827728657	chr3R	18223188	18223239	52	-	89	76	87	82	111	81	100.00%	100.00%	100.00%	72.57%	78.17%	72.97%	0.2543
PKD	chr3R_-_18307601_18308930_18308980	3_Junction_183975_Junction_183981	J001	0.0247329588053719	12.7031477101701	0.000365040590957401	0.00093482801583692	1.76898263667648	1.77859685179457	0.0324846177935028	chr3R	18307601	18308980	1380	-	103	59	101	37	48	39	90.35%	92.19%	96.19%	100.00%	100.00%	100.00%	-0.0708999999999999
PKD	chr3R_-_18307601_18308930_18308980	3_Junction_183975_Junction_183981	J002	0.0360859790713809	12.2421379648321	0.000467222635014918	0.00117740992858633	0.735743056360427	0.00039353129464281	-12.258472237098	chr3R	18308930	18308980	51	-	11	5	4	0	0	0	9.65%	7.81%	3.81%	0.00%	0.00%	0.00%	0.0709
WRNexo	chr3R_-_18365776_18365843_18365909	3_Junction_184081_Junction_184088	J001	0.0079665791061508	15.9933177144652	6.35664539229134e-05	0.000181485784270843	1.40673499463306	1.30033182650039	-0.369897335736757	chr3R	18365776	18365909	134	-	29	27	36	13	15	20	96.67%	96.43%	94.74%	72.22%	65.22%	83.33%	0.223566666666667
WRNexo	chr3R_-_18365776_18365843_18365909	3_Junction_184081_Junction_184088	J002	0.0158924957840912	15.325503573178	9.04866219333543e-05	0.000252686421898331	0.314801585075928	0.886891933059444	2.65560244815128	chr3R	18365843	18365909	67	-	1	1	2	5	8	4	3.33%	3.57%	5.26%	27.78%	34.78%	16.67%	-0.223566666666667
Wdr37	chr3R_-_18402193_18402227_18402312	3_Junction_184224_Junction_184225	J001	0.0518573371884461	21.7108406646663	3.16994851758381e-06	1.0804438812589e-05	2.43881364334475	2.42193976932188	-0.0562626637995525	chr3R	18402193	18402312	120	-	236	197	307	297	304	326	100.00%	100.00%	100.00%	96.12%	97.12%	98.79%	0.0265666666666665
Wdr37	chr3R_-_18402193_18402227_18402312	3_Junction_184224_Junction_184225	J002	0.066735296181717	20.4919337611015	5.98830797177115e-06	1.9689533489772e-05	0.000375510153961199	0.907566919352873	12.9993213213784	chr3R	18402227	18402312	86	-	0	0	0	12	9	4	0.00%	0.00%	0.00%	3.88%	2.88%	1.21%	-0.0265666666666667
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_184289_Junction_184293_Junction_184295	J001	0.0541387177320794	22.0270930043307	2.68828867791771e-06	9.24112959338796e-06	1.92913643108931	2.19043659697381	0.875769448948604	chr3R	18430964	18432562	1599	-	108	62	132	161	114	135	74.48%	60.78%	77.19%	95.83%	89.06%	91.84%	-0.214266666666667
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_184289_Junction_184293_Junction_184295	J002	0.0398643010305444	19.8236770041669	8.49241758888147e-06	2.73393166052146e-05	1.47097206476455	1.12202619054583	-1.2228159945261	chr3R	18432034	18432562	529	-	33	33	34	7	14	12	22.76%	32.35%	19.88%	4.17%	10.94%	8.16%	0.1724
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_184289_Junction_184293_Junction_184295	J003	0.0393700116208333	19.5923558368538	9.58519338688227e-06	3.06345889842264e-05	0.74457906415312	0.000427084173921475	-12.1762537070628	chr3R	18432281	18432562	282	-	4	7	5	0	0	0	2.76%	6.86%	2.92%	0.00%	0.00%	0.00%	0.0418
Cpsf73	chr3R_-_18663061_18663107_18663168	3_Junction_184672_Junction_184673	J001	0.0101116609534356	14.1133726850133	0.00017211580838454	0.000462128183674453	0.000582165877822655	0.735434542040477	11.6919512545138	chr3R	18663061	18663168	108	-	0	0	0	5	6	8	0.00%	0.00%	0.00%	3.38%	3.39%	3.88%	-0.0355
Cpsf73	chr3R_-_18663061_18663107_18663168	3_Junction_184672_Junction_184673	J002	0.00407296426039092	14.4357469342924	0.00014502321474284	0.000393722506337667	2.08494259242131	2.08160651178621	-0.0111744672239649	chr3R	18663107	18663168	62	-	78	68	123	143	171	198	100.00%	100.00%	100.00%	96.62%	96.61%	96.12%	0.0355
Mekk1	chr3R_-_18733608_18737888_18738396	3_Junction_184874_Junction_184888	J001	0.0211017114641465	58.5942148219571	1.93785438216326e-14	1.53568492400047e-13	0.00060104549354362	1.54186601792591	14.5759174421626	chr3R	18733608	18738396	4789	-	0	0	0	57	103	78	0.00%	0.00%	0.00%	15.45%	23.30%	20.97%	-0.199066666666667
Mekk1	chr3R_-_18733608_18737888_18738396	3_Junction_184874_Junction_184888	J002	0.019877371401006	59.3769205925137	1.3018699248766e-14	1.04629357301582e-13	2.15953943850497	2.13414141456695	-0.0849764768774843	chr3R	18737888	18738396	509	-	53	51	93	312	339	294	100.00%	100.00%	100.00%	84.55%	76.70%	79.03%	0.199066666666667
Epg5	chr3R_-_18758689_18758692_18758739	3_Junction_184997_Junction_184998	J001	0.0104090328410163	24.0176416602635	9.54570498076225e-07	3.47157134924951e-06	0.339807754069326	1.04602552300559	3.091779247036	chr3R	18758689	18758739	51	-	1	1	1	14	10	14	2.70%	2.70%	3.33%	27.45%	17.86%	28.57%	-0.217166666666667
Epg5	chr3R_-_18758689_18758692_18758739	3_Junction_184997_Junction_184998	J002	0.00650363030025724	24.7953989002169	6.3749459076272e-07	2.36871220769493e-06	1.61487618411532	1.50991030834254	-0.358534969940126	chr3R	18758692	18758739	48	-	36	36	29	37	46	35	97.30%	97.30%	96.67%	72.55%	82.14%	71.43%	0.217166666666667
Mpc1	chr3R_-_18928285_18928314_18928387	3_Junction_185343_Junction_185344	J001	0.00421055559296365	71.0089754443869	3.55603471111244e-17	3.44278642424437e-16	0.48479522533098	1.41144825602634	3.59360408566133	chr3R	18928285	18928387	103	-	4	3	4	13	16	15	0.07%	0.05%	0.05%	0.65%	0.70%	0.71%	-0.0063
Mpc1	chr3R_-_18928285_18928314_18928387	3_Junction_185343_Junction_185344	J002	0.00221107750396081	73.3522622202217	1.08457770763283e-17	1.08658280927719e-16	3.57219920492756	3.55358559425517	-0.0618499993647212	chr3R	18928314	18928387	74	-	5985	5836	8183	1978	2267	2101	99.93%	99.95%	99.95%	99.35%	99.30%	99.29%	0.00629999999999997
cdi	chr3R_-_19050069_19050072_19050144	3_Junction_185560_Junction_185561	J001	0.00109455513161069	3.96733064341743	0.0463912592845056	0.0816529996589467	2.30226848511211	2.3440707430402	0.139527316954596	chr3R	19050069	19050144	76	-	268	170	333	171	197	175	34.27%	29.67%	32.62%	36.77%	35.69%	35.43%	-0.0377666666666667
cdi	chr3R_-_19050069_19050072_19050144	3_Junction_185560_Junction_185561	J002	0.00105064986318914	4.00026963129778	0.0454929856824488	0.080229882198095	2.61939725117509	2.59419846439323	-0.0839161010402378	chr3R	19050072	19050144	73	-	514	403	688	294	355	319	65.73%	70.33%	67.38%	63.23%	64.31%	64.57%	0.0377666666666667
Lrch	chr2L_-_17372824_17372845_17372903	3_Junction_18591_Junction_18592	J001	0.0156413472339824	28.9250074698432	7.52352940649204e-08	3.13210013388732e-07	0.000294975576150674	0.922645207351591	13.4047342871629	chr2L	17372824	17372903	80	-	0	0	0	9	8	4	0.00%	0.00%	0.00%	3.80%	2.86%	1.59%	-0.0275
Lrch	chr2L_-_17372824_17372845_17372903	3_Junction_18591_Junction_18592	J002	0.00654668194668558	30.2844590388562	3.73103388081729e-08	1.60543981931318e-07	2.42291260020037	2.41997185024468	-0.00980611818907917	chr2L	17372845	17372903	59	-	288	229	367	228	272	247	100.00%	100.00%	100.00%	96.20%	97.14%	98.41%	0.0275
