Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
CG12693	chrX_-_4327864_4328112_4328129_4328190	chrX	-	4328190	4327864;4328112;4328129	1.89683706212881e-39	5.09326384114857e-38	-0.0267666666666667;0.0324333333333334;-0.00563333333333333
CG12184	chrX_-_4627741_4627759_4627821	chrX	-	4627821	4627741;4627759	8.02014741381839e-36	1.90438899520417e-34	0.291066666666667;-0.291066666666667
CG12184	chrX_-_4629677_4629686_4629738	chrX	-	4629738	4629677;4629686	5.18858182837101e-10	2.73860642204048e-09	-0.0347333333333333;0.0347333333333332
ebo	chrX_-_474200_474218_474308	chrX	-	474308	474200;474218	5.52282249400431e-06	1.8245400699278e-05	0.1499;-0.1499
Mtp	chr2L_-_20920214_20920226_20920284	chr2L	-	20920284	20920214;20920226	2.39422145280223e-05	7.24556622929514e-05	-0.161033333333333;0.161033333333333
CG44774	chrX_-_4928129_4928132_4928215	chrX	-	4928215	4928129;4928132	4.41814717941338e-14	3.40522469602196e-13	-0.0307666666666667;0.0307666666666667
PGAP1	chrX_-_5688148_5688169_5688220	chrX	-	5688220	5688148;5688169	1.86268779493084e-08	8.31073028828895e-08	-0.196733333333333;0.196733333333333
Usp30	chrX_-_5873374_5873845_5876794_5877805_5877951_5878044	chrX	-	5878044	5873374;5873845;5876794;5877805;5877951	8.19809052988401e-62	3.88104441948156e-60	-0.0652;-0.00986666666666667;-0.0124333333333333;0.0979666666666666;-0.0104333333333333
Usp30	chrX_-_5879239_5879322_5879375	chrX	-	5879375	5879239;5879322	6.30712619598171e-06	2.06741368335875e-05	-0.00516666666666667;0.00516666666666654
Rbcn-3A	chrX_-_6146219_6251991_6252413	chrX	-	6252413	6146219;6251991	0.000258067175227576	0.000675710067108805	-0.0452333333333333;0.0452333333333332
schlank	chrX_-_6266677_6266717_6267002	chrX	-	6267002	6266677;6266717	0.000263996402290296	0.000690396235438871	-0.102166666666667;0.102166666666667
CG3566	chrX_-_6275170_6275390_6275658_6276226	chrX	-	6276226	6275170;6275390;6275658	8.69059123450028e-11	4.95737936352691e-10	0.0490666666666667;-0.0133666666666667;-0.0356666666666667
CG33669	chrX_-_6399911_6399935_6399982_6400040	chrX	-	6400040	6399911;6399935;6399982	9.02802732782868e-31	1.76542605471362e-29	-0.00786666666666667;-0.0187666666666667;0.0266000000000001
CG33668	chrX_-_6419245_6419316_6419374	chrX	-	6419374	6419245;6419316	1.24864405227091e-19	1.40902360541163e-18	-0.0122;0.0122
RpL7A	chrX_-_6532526_6532545_6533122	chrX	-	6533122	6532526;6532545	1.90402293047273e-05	5.84229783431959e-05	-0.00523333333333333;0.00523333333333342
RpL17	chrX_-_6742256_6742289_6742292_6743056	chrX	-	6743056	6742256;6742289;6742292	1.82115484083171e-09	9.06326559810579e-09	0.00393333333333334;-0.00273333333333333;-0.0012
NONE	chrX_-_6993780_6993922_6994609_6994709	chrX	-	6994709	6993780;6993922;6994609	0.0317533708852536	0.0580724334466865	-Inf;-Inf;-Inf
CG12689	chrX_-_7585983_7586004_7586008_7586010_7586069	chrX	-	7586069	7585983;7586004;7586008;7586010	0.00336117918963513	0.00739176283681187	-0.00136666666666667;-0.00573333333333334;0.000400000000000001;0.00673333333333326
CHES-1-like	chrX_-_7689996_7709076_7709140	chrX	-	7709140	7689996;7709076	2.82620930257497e-14	2.20944703641304e-13	-0.879633333333333;0.879633333333333
dec-1	chrX_-_7869987_7870001_7870184	chrX	-	7870184	7869987;7870001	0.01842941410977	0.0354151313695484	-0.2105;0.2105
sws	chrX_-_7964949_7965104_7965144_7967438	chrX	-	7967438	7964949;7965104;7965144	1.13932990037287e-23	1.6128744593998e-22	0.0919666666666668;-0.0729333333333333;-0.0190666666666667
Upf2	chrX_-_8075234_8075269_8075278_8075324	chrX	-	8075324	8075234;8075269;8075278	3.72196123409077e-05	0.000109712502986352	-0.169866666666667;0.102233333333334;0.0676
Miga	chrX_-_8436851_8436906_8436981	chrX	-	8436981	8436851;8436906	1.93630833883875e-07	7.67144880054353e-07	-0.652433333333333;0.652433333333333
CG11294	chrX_-_8692734_8692746_8693255	chrX	-	8693255	8692734;8692746	9.3948560549969e-14	7.04326199576627e-13	-0.0524;0.0523999999999998
Lim1	chrX_-_8768942_8787477_8787608	chrX	-	8787608	8768942;8787477	2.75126316290501e-28	4.83605741660944e-27	-0.2737;0.2737
His3.3B	chrX_-_9127113_9154240_9154378	chrX	-	9154378	9127113;9154240	0.000110074854354784	0.000303940186895177	-0.00136666666666667;0.00136666666666652
CG12121	chrX_-_9229122_9229855_9230177	chrX	-	9230177	9229122;9229855	7.4278628531517e-06	2.41042455932335e-05	-0.0208;0.0207999999999999
Erk7	chrX_-_9265460_9265465_9265616_9265620_9266917	chrX	-	9266917	9265460;9265465;9265616;9265620	9.31425670690431e-268	3.39067384609811e-265	0.0118;0.403366666666667;-0.221433333333333;-0.1938
Erk7	chrX_-_9267030_9267111_9267178	chrX	-	9267178	9267030;9267111	0	0	-0.5377;0.5377
CG17440	chrX_-_9268904_9268920_9268969	chrX	-	9268969	9268904;9268920	6.47686927812852e-07	2.40433541712597e-06	0.0585666666666664;-0.0585666666666667
Zdhhc8	chrX_-_9337237_9338225_9338289	chrX	-	9338289	9337237;9338225	1.16458566610834e-05	3.67833720578702e-05	-0.0447666666666667;0.0447666666666667
mgl	chrX_-_9338631_9373937_9375002	chrX	-	9375002	9338631;9373937	3.18983700777572e-11	1.89310064581608e-10	-0.0298333333333333;0.0298333333333334
CG43345	chr2L_-_21163086_21168383_21168408_21169309	chr2L	-	21169309	21163086;21168383;21168408	4.40525577568429e-18	4.52949196702959e-17	-0.8538;0.141533333333333;0.712266666666667
bur	chr2L_-_21175211_21175224_21175278	chr2L	-	21175278	21175211;21175224	2.81943004032488e-11	1.68241476241517e-10	-0.0198666666666667;0.0198666666666667
nej	chrX_-_9674894_9674924_9676510	chrX	-	9676510	9674894;9674924	3.70792317738737e-20	4.31979089128458e-19	0.167766666666667;-0.167766666666667
nej	chrX_-_9682339_9682381_9682550	chrX	-	9682550	9682339;9682381	1.32424762336698e-17	1.31976427718129e-16	0.0980333333333334;-0.0980333333333333
kl-5	chrY_-_127888_129007_137356	chrY	-	137356	127888;129007	1.48459590838901e-37	3.74127583297104e-36	-0.400766666666667;0.400766666666667
NONE	chrY_-_2831335_2837952_2838147	chrY	-	2838147	2831335;2837952	1.04983859213553e-08	4.81761959023855e-08	-0.6266;0.6266
NONE	chrY_-_3185308_3241663_3273173	chrY	-	3273173	3185308;3241663	0.0202859980747815	0.038639790552005	Inf;Inf
NONE	chrY_-_874624_885785_887722	chrY	-	887722	874624;885785	0.0306060173721637	0.0561519822171796	0.162933333333333;-0.162933333333333
CG2201	chr2L_-_21589443_21612115_21615040_21615101	chr2L	-	21615101	21589443;21612115;21615040	2.1366236932959e-16	1.96423295243339e-15	-0.0345666666666667;-0.0525666666666667;0.0871999999999998
CG34161	chr2L_-_10581189_10581205_10581259	chr2L	-	10581259	10581189;10581205	8.6529107482355e-31	1.6934610441663e-29	-0.0386333333333333;0.0386333333333331
lncRNA:CR44269	chr2L_-_21798723_21798951_21799019	chr2L	-	21799019	21798723;21798951	1.06807620469028e-09	5.45006572980812e-09	-0.182566666666667;0.182566666666667
NONE	chr2L_-_21870673_21871576_21872770	chr2L	-	21872770	21870673;21871576	0.00459184268498711	0.00986451508198807	-0.434633333333333;0.434633333333333
CG10874	chr2L_-_2190784_2191078_2191848	chr2L	-	2191848	2190784;2191078	0.00674235235180119	0.0140682257253422	0.0759666666666667;-0.0759666666666664
CG31601	chr2L_-_22042683_22042688_22042780	chr2L	-	22042780	22042683;22042688	0.0377941305411171	0.0679302916193575	-0.530966666666667;0.530966666666667
CG31601	chr2L_-_22043011_22043042_22043100	chr2L	-	22043100	22043011;22043042	0.00209908664620498	0.00477825439079477	-0.00433333333333333;0.00433333333333319
NONE	chr2L_-_22160514_22160560_22160573_22160625	chr2L	-	22160625	22160514;22160560;22160573	1.10522954537035e-07	4.506985140349e-07	0.314366666666667;-0.588766666666667;0.2744
Tengl3	chr2L_-_2237955_2237974_2238035	chr2L	-	2238035	2237955;2237974	0.00013793604651905	0.000375665002078838	0.00956666666666667;-0.00956666666666672
robl22E	chr2L_-_2290630_2290642_2290702	chr2L	-	2290702	2290630;2290642	1.18880032824869e-05	3.75009988888186e-05	-0.3292;0.3292
CG44153	chr2L_-_10098010_10114962_10125999	chr2L	-	10125999	10098010;10114962	4.01943169486701e-12	2.59797585612385e-11	-0.710333333333333;0.710333333333333
Tim23	chr2L_-_23313230_23313280_23313327	chr2L	-	23313327	23313230;23313280	4.70663413353976e-05	0.000136815244164648	0.0096666666666666;-0.00966666666666667
CG3557	chr2L_-_2384704_2385415_2385445_2385451_2385505	chr2L	-	2385505	2384704;2385415;2385445;2385451	5.41609379405604e-18	5.53581512147484e-17	-0.0245;-0.0404333333333333;-0.0121;0.0771333333333335
NONE	chr2L_-_2471190_2471214_2471297	chr2L	-	2471297	2471190;2471214	0.0292569566867298	0.0538980819932307	0.2553;-0.2553
Ubc2	chr2L_-_10766275_10766313_10766321_10766389	chr2L	-	10766389	10766275;10766313;10766321	7.49433835653407e-89	5.53235305799376e-87	0.0334333333333335;-0.00866666666666667;-0.0248
Syt1	chr2L_-_2787162_2787168_2792193	chr2L	-	2792193	2787162;2787168	0.000745626141428067	0.00182193134463893	Inf;Inf
CG18558	chr2L_-_2837997_2842808_2842869	chr2L	-	2842869	2837997;2842808	2.76667336395456e-09	1.34946424649959e-08	-0.205866666666667;0.205866666666667
CG17258	chr2L_-_3034968_3034977_3035019	chr2L	-	3035019	3034968;3034977	5.42822221881496e-05	0.000156342241808774	-0.0384666666666667;0.0384666666666666
lncRNA:CR43719	chr2L_-_308834_308842_308924_308995	chr2L	-	308995	308834;308842;308924	1.81359227356514e-06	6.36804842492938e-06	0.0226666666666667;0.3455;-0.3682
CG9662	chr2L_-_3375623_3376420_3376479	chr2L	-	3376479	3375623;3376420	1.07963699566578e-05	3.42545490558934e-05	-0.0114666666666667;0.0114666666666666
cutlet	chr2L_-_3707579_3707603_3708013	chr2L	-	3708013	3707579;3707603	6.82415154798434e-16	6.04926214177354e-15	0.345433333333333;-0.345433333333333
CG3702	chr2L_-_4217976_4224750_4224806	chr2L	-	4224806	4217976;4224750	3.16524488032344e-16	2.87166334934741e-15	-0.9861;0.9861
Art2	chr2L_-_4278669_4278690_4278794	chr2L	-	4278794	4278669;4278690	4.08270008284308e-35	9.45125250245732e-34	0.478733333333333;-0.478733333333333
RpL27A	chr2L_-_4457289_4457318_4457373	chr2L	-	4457373	4457289;4457318	0.0362279761502808	0.0653814610450571	0.000500000000000167;-0.0005
crq	chr2L_-_450878_452476_452575	chr2L	-	452575	450878;452476	1.28948194860885e-13	9.54807957640788e-13	0.0633;-0.0633
dpy	chr2L_-_4554659_4563467_4563678	chr2L	-	4563678	4554659;4563467	0.0249446662248833	0.0466641002248641	0.134366666666667;-0.134366666666667
CG15631	chr2L_-_4734234_4734244_4734254_4734304	chr2L	-	4734304	4734234;4734244;4734254	1.59786901978171e-08	7.18430916892581e-08	-0.0038;0.0417333333333334;-0.0379333333333332
tank	chr2L_-_4837639_4837690_4837843	chr2L	-	4837843	4837639;4837690	0.0031708124597614	0.00699791837058133	0.0827333333333333;-0.0827333333333334
hoe1	chr2L_-_4911641_4911671_4911721	chr2L	-	4911721	4911641;4911671	0.0118350143941445	0.0236106160654269	0.0255666666666667;-0.0255666666666667
jet	chr2L_-_4945249_4946421_4948559_4948771_4948896	chr2L	-	4948896	4945249;4946421;4948559;4948771	7.8667843590521e-15	6.42638975357408e-14	-0.327533333333333;-0.1739;0.5743;-0.0728666666666667
asRNA:CR43824	chr2L_-_4964598_4964618_4964669	chr2L	-	4964669	4964598;4964618	0.00032201042432894	0.000831434077140404	-0.185366666666667;0.185366666666667
l(2)05714	chr2L_-_4968909_4971322_4971342_4971432_4971453_4973717	chr2L	-	4973717	4968909;4971322;4971342;4971432;4971453	4.66942964648502e-09	2.22616396609149e-08	-0.1805;0.151;-0.139933333333333;0.0555333333333333;0.113866666666667
Rpn11	chr2L_-_5058676_5058718_5058784	chr2L	-	5058784	5058676;5058718	4.41289552706857e-15	3.67970207894467e-14	0.0148999999999998;-0.0149
Pgant5	chr2L_-_5078092_5078129_5078162_5078232	chr2L	-	5078232	5078092;5078129;5078162	2.50868336450581e-12	1.65293730419408e-11	0.0617333333333333;-0.0441666666666667;-0.0175666666666667
ND-13A	chr2L_-_5099901_5099913_5100008	chr2L	-	5100008	5099901;5099913	3.7726755948174e-13	2.68004400068005e-12	-0.00433333333333333;0.00433333333333341
CG14070	chr2L_-_10901091_10901193_10901204_10901259	chr2L	-	10901259	10901091;10901193;10901204	1.63218064556268e-14	1.30058088379625e-13	-0.0208333333333333;-0.00793333333333333;0.0287999999999999
lwr	chr2L_-_542346_542350_542379_542428	chr2L	-	542428	542346;542350;542379	0.00954622992380121	0.019372463052178	0.00123333333333333;0.00416666666666654;-0.0054
CG14013	chr2L_-_5553290_5553332_5553384	chr2L	-	5553384	5553290;5553332	1.70848485788483e-07	6.81488534289955e-07	-0.0162333333333333;0.0162333333333334
CG14069	chr2L_-_10910472_10910641_10910707	chr2L	-	10910707	10910472;10910641	1.31803967989621e-20	1.57662231408588e-19	-0.8781;0.8781
CG33129	chr2L_-_10925510_10965719_10965790	chr2L	-	10965790	10925510;10965719	0.000100031109073781	0.000277702648565607	-0.00516666666666667;0.00516666666666665
CG9171	chr2L_-_5799272_5799277_5799411_5800042	chr2L	-	5800042	5799272;5799277;5799411	0.03843040746937	0.0689604251282245	-0.1336;0.220466666666667;-0.0867666666666666
lid	chr2L_-_5993345_5993389_5993470	chr2L	-	5993470	5993345;5993389	0.000206018147237734	0.000546985751176957	0.0332666666666667;-0.0332666666666667
CG31639	chr2L_-_6154882_6154895_6154947	chr2L	-	6154947	6154882;6154895	0.000711856339493226	0.00174495854142623	0.00739999999999985;-0.0074
CG11319	chr2L_-_6575455_6576366_6576845	chr2L	-	6576845	6575455;6576366	0.00534593025399862	0.0113533959660658	-0.0770666666666667;0.0770666666666666
CG31635	chr2L_-_6640203_6640215_6640355	chr2L	-	6640355	6640203;6640215	2.89021078851628e-47	9.79126488866428e-46	0.335433333333333;-0.335433333333333
CG31910	chr2L_-_6745067_6745107_6745161	chr2L	-	6745161	6745067;6745107	4.34873163706636e-14	3.35425352019227e-13	-0.0102333333333333;0.0102333333333333
CG13784	chr2L_-_7209438_7209462_7209521	chr2L	-	7209521	7209438;7209462	2.30071720313526e-05	6.97788433429033e-05	-0.0213;0.0213
Ziz	chr2L_-_7480323_7480326_7480559	chr2L	-	7480559	7480323;7480326	0.00661433391755648	0.0138232863571879	0.169766666666667;-0.169766666666667
AstCC	chr2L_-_11083924_11083945_11083955_11083968_11084018	chr2L	-	11084018	11083924;11083945;11083955;11083968	0.0263500076134919	0.0490487202104767	-Inf;-Inf;-Inf;-Inf
cdc14	chr2L_-_7798623_7803043_7804569	chr2L	-	7804569	7798623;7803043	0.00434103596155598	0.00936918759321794	-0.0074;0.00740000000000007
cdc14	chr2L_-_7804915_7804918_7805058	chr2L	-	7805058	7804915;7804918	0.0458486090392618	0.0807883312632305	-0.0261666666666667;0.0261666666666666
poe	chr2L_-_8067499_8067555_8067623	chr2L	-	8067623	8067499;8067555	3.64613770315681e-08	1.57056286503606e-07	-0.00673333333333333;0.00673333333333337
CG6230	chr2L_-_11113176_11115735_11116255_11116309	chr2L	-	11116309	11113176;11115735;11116255	5.22273677928908e-39	1.3808641925563e-37	-0.0204666666666667;-0.0122666666666667;0.0327000000000001
PAPLA1	chr2L_-_8135614_8135617_8135672	chr2L	-	8135672	8135614;8135617	0.0449329872532828	0.0793322582796945	-0.0167;0.0167
CG6230	chr2L_-_11116436_11116454_11116507	chr2L	-	11116507	11116436;11116454	6.00382586009929e-06	1.97382880515039e-05	-0.00433333333333333;0.0043333333333333
CG6230	chr2L_-_11117086_11117106_11117164	chr2L	-	11117164	11117086;11117106	4.61538855255883e-06	1.54008477838148e-05	-0.0113666666666667;0.0113666666666665
CG8292	chr2L_-_8210861_8217624_8217685	chr2L	-	8217685	8210861;8217624	1.63182022055039e-44	5.09059590128261e-43	-0.0262;0.0262
CG8372	chr2L_-_8212692_8212716_8212765	chr2L	-	8212765	8212692;8212716	1.68624273038938e-19	1.88912004683184e-18	0.0836333333333334;-0.0836333333333333
Snx6	chr2L_-_8218487_8218504_8218568	chr2L	-	8218568	8218487;8218504	5.94498641666612e-08	2.50371956642308e-07	-0.0113333333333333;0.0113333333333333
Pvr	chr2L_-_8223344_8223449_8223740_8223823	chr2L	-	8223823	8223344;8223449;8223740	4.10606482172941e-13	2.90691833756877e-12	0.1595;-0.134466666666667;-0.0250333333333333
Spn28F	chr2L_-_8230331_8240601_8240655	chr2L	-	8240655	8230331;8240601	0.00417653515311022	0.00904378364190396	-0.2278;0.2278
Csl4	chr2L_-_11123251_11123257_11123310	chr2L	-	11123310	11123251;11123257	3.09571862390276e-05	9.22525181657276e-05	-0.0300666666666667;0.0300666666666667
wol	chr2L_-_8301809_8301879_8301934	chr2L	-	8301934	8301809;8301879	8.4693102709631e-05	0.000237442806515103	-0.00963333333333333;0.00963333333333327
Agpat2	chr2L_-_8450703_8450728_8450792	chr2L	-	8450792	8450703;8450728	4.60057011794966e-174	8.75233993822274e-172	-0.2072;0.2072
CG15824	chr2L_-_864794_878334_878390	chr2L	-	878390	864794;878334	1.04067967372753e-15	9.1233406974787e-15	-0.1104;0.1104
CG15824	chr2L_-_881581_881585_881646	chr2L	-	881646	881581;881585	0.0134516306824398	0.0265524799861	-0.0263333333333333;0.0263333333333332
DIP-zeta	chr2L_-_8987287_9053429_9055018	chr2L	-	9055018	8987287;9053429	0.00568421015088505	0.0120174059174248	-0.110533333333333;0.110533333333333
DIP-zeta	chr2L_-_9055412_9060926_9062398	chr2L	-	9062398	9055412;9060926	0.00119436754159545	0.00282529469685033	-0.118333333333333;0.118333333333333
borr	chr2L_-_9252338_9252350_9252633	chr2L	-	9252633	9252338;9252350	2.08680211315433e-08	9.25839662334278e-08	0.0366;-0.0365999999999999
Shawl	chr2L_-_9397753_9397764_9397772_9397831	chr2L	-	9397831	9397753;9397764;9397772	6.8553864822996e-30	1.29490231278546e-28	-0.0064;-0.158433333333333;0.164833333333333
CG31710	chr2L_-_9703178_9703181_9703266	chr2L	-	9703266	9703178;9703181	0.000182774248512859	0.000488855934664017	-0.1968;0.1968
ppk16	chr2L_-_9772459_9772540_9772592	chr2L	-	9772592	9772459;9772540	0.0231763018264372	0.0436413399560046	-0.247766666666667;0.247766666666667
CG13123	chr2L_-_9792820_9792827_9792879	chr2L	-	9792879	9792820;9792827	1.39412444399433e-07	5.61967685234091e-07	-0.199866666666667;0.199866666666667
CG5850	chr2L_-_9962059_9962197_9962316	chr2L	-	9962316	9962059;9962197	8.69547433152501e-09	4.02448752795216e-08	0.0206333333333333;-0.0206333333333333
CG1407	chr2R_-_10032230_10032335_10032392	chr2R	-	10032392	10032230;10032335	6.25412301774939e-05	0.000178729920579153	-0.00966666666666667;0.00966666666666649
oys	chr2R_-_10039555_10039572_10039624	chr2R	-	10039624	10039555;10039572	3.3981744905001e-44	1.05046766488528e-42	-0.0366333333333333;0.0366333333333334
CG1371	chr2R_-_10073359_10073698_10073758	chr2R	-	10073758	10073359;10073698	3.47569967195329e-07	1.3358967757464e-06	-0.0189333333333332;0.0189333333333333
KCNQ	chr2R_-_10151052_10153601_10153806	chr2R	-	10153806	10151052;10153601	1.57159920162003e-07	6.29660771201324e-07	-0.337033333333333;0.337033333333333
Hr3	chr2R_-_10154259_10208644_10208704	chr2R	-	10208704	10154259;10208644	1.38483392422999e-06	4.93412398914252e-06	-0.0564;0.0564
Hr3	chr2R_-_10209264_10209270_10209438	chr2R	-	10209438	10209264;10209270	0.00264759252564709	0.00592104511558636	-0.0835333333333334;0.0835333333333333
CG12209	chr2R_-_10246729_10246852_10246902	chr2R	-	10246902	10246729;10246852	4.28267622188887e-59	1.90633724644776e-57	-0.589033333333333;0.589033333333333
CG12209	chr2R_-_10246988_10247029_10247084	chr2R	-	10247084	10246988;10247029	3.73185398952786e-28	6.50693429808426e-27	-0.0919333333333333;0.0919333333333333
Syb	chr2R_-_10251144_10251213_10251926	chr2R	-	10251926	10251144;10251213	3.91531588028417e-40	1.0716295218997e-38	-0.241066666666667;0.241066666666667
CG46305	chr2R_-_10351937_10351941_10351955_10351962_10352026	chr2R	-	10352026	10351937;10351941;10351955;10351962	1.9132842243759e-60	8.78440610642214e-59	0.0021;0.166133333333333;0.00736666666666669;-0.175633333333333
