Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
sowah	chr3L_-_12538576_12538994_12540055	chr3L	-	12538576	12538994;12540055	0.000643293809548623	0.00630418128281624	0.162666666666667;-0.162666666666667
Klc	chr3L_-_12748682_12748805_12749708_12749842_12749961_12750330	chr3L	-	12748682	12748805;12749708;12749842;12749961;12750330	0.00888192484348576	0.0529151195279949	0.0195666666666667;0.0184;0.000633333333333326;0.0255666666666667;-0.0641666666666667
Atg1	chr3L_-_12788628_12792815_12797681	chr3L	-	12788628	12792815;12797681	9.57453043566029e-05	0.001241326760277	0.0666333333333333;-0.0666333333333333
CG17300	chr3L_-_13087072_13087133_13087149	chr3L	-	13087072	13087133;13087149	0.0158659259985365	0.0828192097430827	-0.00343333333333333;0.00343333333333351
CG32121	chr3L_-_13419410_13419484_13419979	chr3L	-	13419410	13419484;13419979	0.027081644205453	0.123072432470466	-0.134633333333333;0.134633333333333
Rgl	chr3L_-_13910585_13913960_13921697	chr3L	-	13910585	13913960;13921697	0.0316494667523012	0.137679277770129	-0.203033333333333;0.203033333333333
stwl	chr3L_-_14406837_14408744_14409613	chr3L	-	14406837	14408744;14409613	0.000447345631238122	0.00462768610247475	0.122833333333333;-0.122833333333333
Gbs-70E	chr3L_-_14542939_14544501_14547115	chr3L	-	14542939	14544501;14547115	0.00462543059712361	0.0316075190926303	0.0664;-0.0663999999999999
CG12084	chr3L_-_1494946_1495058_1496316	chr3L	-	1494946	1495058;1496316	8.61316420541901e-07	1.88974822991914e-05	0.217;-0.217
Plp	chr3L_-_15076045_15079080_15080944	chr3L	-	15076045	15079080;15080944	0.000139050475661636	0.0017096156185606	0.176933333333333;-0.176933333333333
CG13449	chr3L_-_15611189_15611243_15611247	chr3L	-	15611189	15611243;15611247	0.00733453135148273	0.0456567469525777	0.00383333333333333;-0.00383333333333324
DCP2	chr3L_-_15823989_15824166_15825469_15825947_15826284_15826654	chr3L	-	15823989	15824166;15825469;15825947;15826284;15826654	1.6255030116907e-05	0.000265980486434086	0.168166666666667;-0.1711;-0.000433333333333334;-0.0182333333333333;0.0215666666666667
pHCl-1	chr3L_-_15870807_15879106_15879318	chr3L	-	15870807	15879106;15879318	0.0113243675549289	0.0638371969196371	0.3439;-0.3439
hzg	chr3L_-_15995845_15996282_16003897	chr3L	-	15995845	15996282;16003897	6.66919161295686e-05	0.000915656205189061	0.162733333333333;-0.162733333333333
Ufd4	chr2L_-_10291143_10291195_10292208	chr2L	-	10291143	10291195;10292208	0.00217474771371872	0.0173184539329372	0.1297;-0.1297
ringer	chr3L_-_16356036_16356303_16359297	chr3L	-	16356036	16356303;16359297	4.22590846073045e-05	0.000621370074217865	-0.2958;0.2958
metl	chr3L_-_1638854_1638907_1639040	chr3L	-	1638854	1638907;1639040	0.0112673130754099	0.0635713559878277	0.1792;-0.1792
Mipp1	chr3L_-_16565867_16572272_16575386	chr3L	-	16565867	16572272;16575386	0.0329387497705405	0.141558618143517	0.111333333333333;-0.111333333333333
Srrm234	chr3L_-_1661592_1661705_1663918	chr3L	-	1661592	1661705;1663918	4.42335123406739e-14	2.67319385350634e-12	-0.0584333333333333;0.0584333333333332
CG9674	chr3L_-_16799954_16800099_16807531	chr3L	-	16799954	16800099;16807531	0.000470781966429439	0.00483045908088062	0.123566666666667;-0.123566666666667
Hand	chr2L_-_10295059_10295142_10295207	chr2L	-	10295059	10295142;10295207	0.0359149819817557	0.150340193198569	0.337733333333333;-0.337733333333333
Rbp6	chr3L_-_17236062_17237830_17237878	chr3L	-	17236062	17237830;17237878	0.0259938971991835	0.119576510912494	0.147266666666667;-0.147266666666667
drpr	chr3L_-_1724225_1724288_1730523_1730734	chr3L	-	1724225	1724288;1730523;1730734	0.0407418670795862	0.164202606038239	0.00816666666666667;0.00330000000000008;-0.0115333333333333
blot	chr3L_-_17401842_17403491_17409223	chr3L	-	17401842	17403491;17409223	0.0361167785653289	0.150954975394619	-0.0758;0.0757999999999999
Coq4	chr3L_-_17430343_17433548_17465786	chr3L	-	17430343	17433548;17465786	0.000665914615543153	0.00649544804389731	-0.202033333333333;0.202033333333333
lncRNA:CR45165	chr3L_-_17529887_17529947_17529974	chr3L	-	17529887	17529947;17529974	0.000219860913645823	0.00253346815309799	0.595333333333333;-0.595333333333333
MED19	chr3L_-_17844894_17845388_17845394_17845752	chr3L	-	17844894	17845388;17845394;17845752	0.000280826979462123	0.00311743666625648	-0.0233666666666667;-0.00456666666666667;0.0279
side-II	chr2L_-_14963359_14971541_14976490	chr2L	-	14963359	14971541;14976490	6.30399369165992e-05	0.000870796875625963	0.376366666666667;-0.376366666666667
CG18131	chr2L_-_1499421_1499556_1499673	chr2L	-	1499421	1499556;1499673	0.00516306732569839	0.0345680675424899	0.0637666666666667;-0.0637666666666667
CG42853	chr3L_-_18121657_18121710_18121737	chr3L	-	18121657	18121710;18121737	0.000547074606727386	0.00549220500246508	-0.198066666666667;0.198066666666667
Cyp312a1	chr3L_-_18130510_18130565_18130569	chr3L	-	18130510	18130565;18130569	0.000605952261065559	0.00599245369506043	0.00303333333333333;-0.00303333333333333
CG5103	chr3L_-_18293345_18293408_18293443	chr3L	-	18293345	18293408;18293443	0.0129798119352398	0.0708261359493534	-0.0026666666666666;0.00266666666666667
CG13700	chr3L_-_18299389_18299438_18299444	chr3L	-	18299389	18299438;18299444	0.0128230031753729	0.0701731448154978	-0.00360000000000005;0.0036
ck	chr2L_-_15053522_15057503_15057666_15058517	chr2L	-	15053522	15057503;15057666;15058517	0.0323122552909462	0.139666519622501	0.0644;-0.158366666666667;0.0939333333333334
vig	chr2L_-_15067689_15067867_15067914_15070144	chr2L	-	15067689	15067867;15067914;15070144	0.000789625425570265	0.00752839521579985	-0.0035;-0.0103666666666667;0.0139
pip	chr3L_-_19299137_19299182_19299394	chr3L	-	19299137	19299182;19299394	1.26420399378688e-05	0.000212545743954103	0.6637;-0.6637
pip	chr3L_-_19313214_19313277_19318782	chr3L	-	19313214	19313277;19318782	0.00147688926720462	0.0126620637147327	0.3477;-0.3477
Shal	chr3L_-_19575059_19576639_19585747	chr3L	-	19575059	19576639;19585747	0.0231041195787885	0.109764217265268	0.128966666666667;-0.128966666666667
wnd	chr3L_-_19629753_19632365_19634230	chr3L	-	19629753	19632365;19634230	0.0156450550946304	0.0818847958558051	0.215166666666667;-0.215166666666667
CG1927	chr3L_-_1967502_1967643_1968076_1969598	chr3L	-	1967502	1967643;1968076;1969598	0.00161325412705226	0.013614957747762	0.0121;-0.0046;-0.00753333333333328
Rab8	chr3L_-_19870557_19870625_19871223	chr3L	-	19870557	19870625;19871223	0.000405949446864778	0.00426539064704615	0.168933333333333;-0.168933333333333
CG5199	chr3L_-_20451257_20451702_20451873	chr3L	-	20451257	20451702;20451873	0.00305615627476538	0.0228026173341699	0.124933333333333;-0.124933333333333
Cul3	chr2L_-_15269204_15269372_15270903	chr2L	-	15269204	15269372;15270903	0.00382273364291974	0.027153497562451	0.0365000000000001;-0.0364999999999999
CG5390	chr2L_-_10305509_10306510_10307140_10307236	chr2L	-	10305509	10306510;10307140;10307236	0.0433940327508326	0.171433248751383	0.111433333333333;-0.0033;-0.108066666666667
Cul3	chr2L_-_15271143_15271201_15271321_15271616_15271832_15271899	chr2L	-	15271143	15271201;15271321;15271616;15271832;15271899	3.94398669069924e-05	0.00058325425643925	-0.0134666666666667;-0.00263333333333333;-0.0161333333333333;0.0329666666666668;-0.000666666666666666
CG5059	chr3L_-_20516132_20516266_20517259_20518966_20519215	chr3L	-	20516132	20516266;20517259;20518966;20519215	0.00461008609370006	0.0315261380397472	0.0370666666666667;-0.0143333333333333;0.0167333333333335;-0.0394333333333333
CSN3	chr3L_-_20839897_20840164_20840223	chr3L	-	20839897	20840164;20840223	0.0395190588642756	0.160588516699344	0.0249;-0.0248999999999999
CG12983	chr3L_-_20962988_20963046_20963088_20963264	chr3L	-	20962988	20963046;20963088;20963264	6.80417807538836e-07	1.5246152903419e-05	-0.0218333333333334;0.0093;0.0125666666666667
skd	chr3L_-_21025548_21027138_21027184_21027267_21027294	chr3L	-	21025548	21027138;21027184;21027267;21027294	0.0184401801123941	0.0928382139968894	0.0666666666666667;-0.136033333333333;0.0153333333333333;0.0539999999999999
CG11309	chr3L_-_21304091_21304288_21304386_21304680	chr3L	-	21304091	21304288;21304386;21304680	0.0168009022283109	0.0864019490396072	-0.0311333333333333;0.119933333333333;-0.0888
barc	chr3L_-_21425545_21428359_21428781_21432838_21432853	chr3L	-	21425545	21428359;21428781;21432838;21432853	0.00150944178889548	0.0128844073824654	0.0340666666666667;0.00853333333333328;0.03;-0.0726
Wnk	chr3L_-_21554180_21554337_21554379_21554552_21554564	chr3L	-	21554180	21554337;21554379;21554552;21554564	0.0120171443172484	0.0667641068999703	0.00413333333333333;0.045;-0.0403;-0.00883333333333333
