FlyBaseID,Control_rep1.norm,Control_rep2.norm,Control_rep3.norm,U2af38_rep1.norm,U2af38_rep2.norm,U2af38_rep3.norm,SRPK_rep1.norm,SRPK_rep2.norm,SRPK_rep3.norm
FBgn0035853,2493.3898,2432.8078,2530.2383,3810.7872,4103.1124,3719.8853,2695.6394,2809.8812,2734.4002
FBgn0035852,8328.3082,8805.0433,9218.3403,6336.6784,6340.2124,6618.0331,7311.7725,7819.7552,8358.989
FBgn0035849,398.5562,370.7881,367.5646,676.7119,746.9818,766.0442,390.8297,355.6812,360.1831
FBgn0035847,1.3791,6.258,7.8684,220.5738,223.9984,246.9415,1.0856,5.2306,4.9852
FBgn0020392,1283.9303,1290.718,1337.6204,2390.9772,2448.6006,2433.6876,1831.4714,1700.9929,1621.447
FBgn0040290,314.4319,319.1594,372.0608,695.9853,700.8362,799.6702,246.4398,203.9936,233.0596
FBgn0035845,1736.2709,1807.0052,1324.1318,833.0409,855.6162,871.1257,1644.7417,1765.8524,1996.5857
FBgn0035844,89.6407,59.4513,98.9165,624.2453,584.5109,656.7594,70.5665,87.8742,74.7785
FBgn0035842,877.0995,796.3339,745.2457,2042.9845,2256.3273,2226.6771,1285.3955,1090.0582,1099.2438
FBgn0029113,1659.042,1688.1026,1648.9825,4429.6787,4545.3411,4422.8805,2410.1165,2053.5357,2081.3347
FBgn0042112,377.8699,397.3847,392.2937,463.6333,465.3014,427.6817,464.6531,456.1088,432.4689
FBgn0035839,399.9353,398.9492,424.8912,283.7479,321.0964,270.0595,502.6504,458.201,408.7891
FBgn0035833,300.641,309.7723,318.1064,497.8972,569.129,515.9502,375.6308,350.4506,324.0401
FBgn0052363,0,0,2.2481,10.7075,12.4978,2.1016,3.2569,0,0
FBgn0052362,2.7582,4.6935,2.2481,8.566,2.8841,6.3049,3.2569,2.0922,4.9852
FBgn0052361,0,1.5645,0,1.0707,5.7682,4.2033,2.1713,2.0922,0
FBgn0052360,2.7582,1.5645,1.1241,3.2122,4.8068,7.3557,1.0856,1.0461,1.2463
FBgn0052359,0,1.5645,0,0,0,0,0,1.0461,0
FBgn0052358,1.3791,0,0,10.7075,3.8455,10.5082,3.2569,2.0922,1.2463
FBgn0026263,267.5429,275.3532,284.3848,188.4514,179.7755,188.0959,318.092,246.8846,264.2173
FBgn0052365,139.2878,173.6602,155.119,299.809,285.5259,283.7201,205.1856,210.2703,209.3798
FBgn0035823,17162.7414,17527.1677,19002.0781,8072.3587,8398.4982,8286.7274,14298.9392,15767.1371,17804.7588
FBgn0035824,162.7323,197.1278,201.2051,319.0825,366.2807,367.7853,302.893,267.807,225.5818
FBgn0052368,31.719,31.2901,26.9772,110.2869,96.1367,101.9291,37.9973,30.3375,16.202
FBgn0035827,681.2691,571.0449,694.6634,941.1863,957.5211,933.1238,838.1126,676.8403,663.036
FBgn0041156,4.1373,4.6935,8.9924,909.0639,926.7574,844.8553,54.2819,27.1991,57.3302
FBgn0035830,2663.0176,2778.5638,2560.5876,1817.057,1784.2963,1686.5581,2723.866,2620.5333,2659.6217
FBgn0011817,7191.9402,7070.0054,7607.5756,4751.9734,4681.8551,5089.0973,7823.108,7880.4302,8408.8413
FBgn0052370,0,0,0,16.0612,16.3432,15.7622,0,0,0
FBgn0035831,228.9285,222.1599,200.081,173.4609,177.8528,150.2666,206.2712,160.0565,171.9905
FBgn0035829,696.4391,736.8826,651.9494,1027.9167,1060.3873,1004.5792,891.3089,770.9912,848.7359
FBgn0027554,24969.7545,25570.2963,26544.4587,9521.0788,9895.3459,9777.834,19065.976,22330.5008,22657.8828
FBgn0024187,921.2303,882.3817,1079.0887,1007.5726,1032.5077,1034.002,1185.5168,1124.5802,1109.2143
FBgn0035825,848.1387,768.1728,687.9191,1096.4445,1240.1629,1205.2849,904.3365,925.8172,894.8493
FBgn0003041,831.5896,904.2848,865.5191,396.1762,451.8423,411.9195,1303.8513,1278.36,1430.7618
FBgn0016694,1774.8853,1796.0536,1609.6407,1538.6629,1567.0275,1351.3481,1366.8183,1342.1734,1451.949
FBgn0052369,678.5109,743.1406,692.4153,860.8803,783.5137,767.095,761.0323,704.0395,751.5238
FBgn0052371,31652.8116,33009.5253,34279.052,8707.3114,9443.5036,9448.9289,20594.5544,22736.3958,26015.4371
FBgn0035789,5.5163,12.5161,14.6127,230.2105,269.1826,265.8562,59.7101,54.3983,63.5617
FBgn0035790,124.1179,103.2574,124.7696,173.4609,168.2391,200.7057,57.5388,75.3207,67.3006
FBgn0035793,3541.4962,3465.3822,3781.3068,4058.1296,4030.0486,4338.8153,4262.2151,4161.4697,4115.3096
FBgn0028582,16002.929,15696.695,16728.1234,3467.0775,3608.97,3640.0233,11703.1785,13225.0628,14080.7899
FBgn0035798,12.4118,12.5161,24.7291,355.4879,376.8557,416.1228,19.5415,20.9224,16.202
FBgn0035799,3689.0585,3873.7184,3971.2713,1174.609,1153.6399,1249.4191,4188.3917,3938.6459,4476.739
FBgn0052373,74.4707,65.7093,58.4506,92.0842,101.9049,100.8782,77.0803,72.1824,93.4731
FBgn0035806,24.8236,9.387,17.9848,28.9102,20.1887,24.1687,5.4282,4.1845,1.2463
FBgn0035811,1208.0805,1340.7822,1390.4508,934.7618,936.371,850.1094,1062.8397,1229.1923,1210.1652
FBgn0035816,6.8954,3.129,6.7443,23.5564,32.6865,35.7277,3.2569,2.0922,2.4926
FBgn0035817,668.8573,539.7548,436.1317,197.0174,170.1619,172.3337,274.6664,185.1634,183.2073
FBgn0035815,166.8696,161.1442,153.995,528.9488,524.9061,507.5437,116.1633,92.0587,109.6751
FBgn0035813,1.3791,0,2.2481,83.5182,116.3254,99.8274,9.7707,7.3228,7.4778
FBgn0035812,398.5562,387.9976,395.6659,375.8321,337.4397,323.651,243.1829,250.0229,208.1335
FBgn0035807,3216.0316,3102.4166,3623.9397,2763.597,2867.7564,2732.1191,3862.7003,3873.7864,4097.8613
FBgn0035805,313.0528,316.0303,343.9595,435.7939,382.6239,388.8016,300.7217,286.6372,292.8824
FBgn0053276,6.8954,10.9515,6.7443,31.0517,14.4205,31.5245,8.6851,5.2306,3.7389
FBgn0035800,8873.0476,8689.2698,9805.0948,3286.1213,3282.1054,3470.8421,6636.5056,6993.3195,7823.0765
FBgn0035797,4.1373,6.258,3.3722,58.8911,49.9911,60.9473,9.7707,3.1384,0
FBgn0052376,1.3791,0,0,14.9905,18.266,24.1687,0,1.0461,1.2463
FBgn0052374,0,0,0,25.6979,11.5364,17.8639,0,3.1384,0
FBgn0035795,1.3791,6.258,7.8684,16.0612,18.266,26.2704,3.2569,8.369,3.7389
FBgn0035792,4.1373,0,7.8684,7.4952,5.7682,6.3049,3.2569,2.0922,1.2463
FBgn0035791,92.3988,78.2253,64.0709,26.7687,24.9955,33.6261,39.083,53.3522,51.0986
FBgn0015033,293.7456,237.805,189.9646,52.4666,61.5275,74.6079,232.3265,193.5324,162.0201
FBgn0035750,9.6536,14.0806,10.1165,66.3863,82.6775,91.4209,58.6245,83.6897,81.01
FBgn0024542,1904.5196,1983.7944,1809.7217,1833.1182,1769.8758,1703.3712,1596.9736,1849.5421,1556.6389
FBgn0016036,337.8764,275.3532,222.5621,46.0421,61.5275,61.9981,153.075,135.9957,206.8872
FBgn0035760,26.2027,32.8546,41.5899,31.0517,42.3001,42.0326,26.0553,32.4298,23.6799
FBgn0035762,975.0147,1005.9778,918.3495,437.9354,427.8081,438.1899,1042.2126,1042.9827,1081.7955
FBgn0002909,0,0,0,0,0,0,0,0,0
FBgn0019662,888.1322,893.3333,811.5646,591.0521,642.1929,573.745,590.5871,659.0563,553.3608
FBgn0035771,3647.6859,3409.0599,3816.1523,3920.0033,3973.328,4159.1259,4248.1018,4245.1594,4340.8914
FBgn0082598,4116.5756,4170.9747,3672.2738,5314.1154,5387.4982,5083.8432,3910.4684,3887.386,3606.8159
FBgn0016983,1344.6101,1296.976,1376.9622,1996.9424,2134.2337,2065.9024,1799.9879,1675.886,1536.698
FBgn0035777,16.549,17.2096,20.2329,153.1168,139.3982,148.1649,20.6271,20.9224,21.1872
FBgn0052379,0,0,0,46.0421,19.2273,18.9147,2.1713,0,0
FBgn0035779,0,0,0,16.0612,30.7637,19.9655,0,0,0
FBgn0035780,2.7582,6.258,0,23.5564,19.2273,40.9818,2.1713,3.1384,11.2168
FBgn0053278,2701.632,2539.1943,2677.4889,2621.1877,2729.3196,2603.9197,2812.8883,2883.1097,2815.4102
FBgn0035785,1.3791,3.129,5.6203,99.5794,129.7845,151.3174,2.1713,0,3.7389
FBgn0035786,0,0,0,0,0,0,0,0,0
FBgn0035788,0,1.5645,4.4962,73.8815,89.4071,87.2176,13.0277,8.369,21.1872
FBgn0035787,11.0327,7.8225,6.7443,6.4245,10.575,10.5082,2.1713,6.2767,0
FBgn0052382,52.4053,17.2096,44.962,32.1224,8.6523,8.4065,11.942,38.7065,83.5026
FBgn0052383,22.0654,1.5645,25.8532,14.9905,5.7682,9.4573,10.8564,24.0608,39.8819
FBgn0035782,6823.7239,7202.9885,7889.7123,1963.7493,2045.788,2045.9369,5580.1797,5917.907,6913.2715
FBgn0014011,416.4844,481.868,433.8836,520.3828,516.2538,477.07,383.2302,348.3583,390.0945
FBgn0035781,3953.8433,3606.1878,3788.0511,402.6007,384.5466,416.1228,3198.2898,3030.6128,3006.0953
FBgn0035776,38316.5614,38824.7964,44029.0683,11781.4249,12993.8303,12358.6357,32177.2271,35889.2763,40134.8625
FBgn0052380,10567.9459,10349.2113,11223.6468,2780.7289,2841.7995,2889.7414,8014.1803,8585.5158,9508.0852
FBgn0035772,2663.0176,2980.3851,2740.4358,2939.1994,3150.3982,2754.1862,3011.56,2889.3865,2741.878
FBgn0035770,2897.4624,2853.6601,2869.7016,1479.7718,1598.7526,1339.7892,2485.0256,2504.4139,2247.0937
FBgn0035769,559.9094,594.5125,526.0558,557.859,530.6743,554.8303,586.2446,597.3351,583.2722
FBgn0015298,344.7718,389.5621,290.0051,419.7327,399.9285,316.2953,433.1696,495.8614,474.8434
FBgn0035768,1213.5968,1207.7991,1302.7748,343.7097,325.9033,378.2934,1261.5115,1171.6556,1147.8498
FBgn0035767,718.5045,652.3993,623.8482,231.2813,267.2599,237.4842,809.886,900.7103,859.9526
FBgn0035763,1806.6044,1861.7629,1838.947,1203.5192,1343.0291,1064.4756,1466.6971,1517.9217,1390.8799
FBgn0035761,121.3597,148.6281,112.4051,245.201,272.0667,242.7383,158.5032,151.6876,144.5717
FBgn0035756,4299.9942,4541.7627,4580.5069,1776.3686,1770.8372,1670.7959,2669.584,2333.8962,2088.8125
FBgn0035755,131.0133,92.3059,98.9165,126.3481,141.3209,102.9799,106.3925,86.8281,79.7637
FBgn0035754,427.5171,377.0461,369.8127,456.1381,459.5332,442.3931,432.084,380.7881,373.8925
FBgn0012058,6750.6323,6639.7661,7534.5123,6299.2023,6146.0164,6543.4253,6538.7982,6789.3259,7031.6708
FBgn0028648,573.7003,475.61,526.0558,673.4996,697.9521,594.7613,711.0929,636.0416,606.9521
FBgn0035753,2802.3054,2928.7564,2934.8965,3534.5345,3601.2791,3273.2889,3235.2015,3161.3779,3151.9134
FBgn0035751,4.1373,1.5645,2.2481,12.849,12.4978,11.559,4.3426,5.2306,7.4778
FBgn0035718,26.2027,29.7256,32.5975,102.7917,112.4799,136.606,8.6851,6.2767,14.9557
FBgn0035719,24.8236,37.5482,32.5975,128.4896,119.2095,163.9271,57.5388,61.7211,52.3449
FBgn0035721,350.2882,348.885,310.238,306.2335,267.2599,303.6855,323.5201,326.3898,319.0549
FBgn0029117,484.0596,469.352,421.519,340.4974,341.2851,293.1774,453.7967,464.4778,452.4099
FBgn0035726,1566.6432,1523.8295,1542.1976,657.4384,735.4454,690.3855,1650.1699,1844.3115,1805.9006
FBgn0047205,41.3726,45.3707,51.7063,46.0421,43.2615,54.6424,13.0277,12.5535,9.9705
FBgn0035734,183.4186,211.2084,232.6785,125.2774,112.4799,95.6242,146.5611,164.241,191.9315
FBgn0035737,73.0916,57.8867,32.5975,18.2027,24.0342,23.1179,103.1356,85.7819,122.1382
FBgn0035741,325.4646,248.7566,266.4,101.7209,99.9821,130.3011,217.1276,208.1781,248.0153
FBgn0035743,64.8171,61.0158,65.1949,21.4149,20.1887,30.4736,61.8814,67.9979,61.0691
FBgn0010387,155.8369,308.2078,137.1342,16.0612,26.9183,25.2196,33.6548,120.3039,51.0986
FBgn0023001,395.7981,352.014,411.4026,563.2127,510.4856,513.8486,347.4042,281.4066,326.5327
FBgn0040837,1.3791,7.8225,3.3722,17.1319,33.6478,37.8293,6.5138,0,0
FBgn0035742,0,0,0,4.283,1.9227,3.1524,0,0,0
FBgn0002775,939.1584,838.5756,898.1166,731.3199,772.9387,699.8428,1136.6631,1087.9659,1040.6673
FBgn0035736,2.7582,1.5645,1.1241,5.3537,8.6523,4.2033,0,3.1384,0
FBgn0035735,0,0,0,4.283,7.6909,7.3557,0,0,1.2463
FBgn0052391,532.3277,513.1582,497.9545,29.9809,26.9183,42.0326,399.5148,409.0333,422.4985
FBgn0035733,293.7456,283.1757,352.9519,108.1454,115.364,131.3519,167.1883,156.9182,162.0201
FBgn0035730,5981.1016,5934.1736,6036.1526,3703.7125,3718.5658,3438.2668,5269.6873,5092.5175,5589.6922
FBgn0001104,674.3737,804.1564,702.5317,1140.3451,1134.4125,1081.2887,759.9467,718.6852,673.0064
FBgn0035727,6165.8993,5988.9314,6164.2944,5253.0828,5169.268,5296.1078,3436.0445,3511.8285,3716.491
FBgn0035725,503.3669,503.7711,426.0152,1870.5943,1880.433,1750.6579,618.8137,536.6601,573.3018
FBgn0035724,11203.7052,10913.9982,12243.1609,3622.3358,3432.0786,3642.1249,9868.4502,10521.8859,11113.3301
FBgn0035722,572.3212,578.8675,569.8937,397.247,414.349,353.0739,693.7227,778.3141,752.7701
FBgn0035720,23302.438,22841.7967,24748.2256,15834.2008,15551.0654,16901.3092,17656.8178,18176.3539,19473.5654
FBgn0035711,570.9421,585.1255,657.5697,186.3099,210.5393,264.8054,223.6414,237.4695,238.0449
FBgn0035714,2838.1617,2958.482,3014.7041,1950.9003,1977.531,1966.0749,2714.0952,2804.6506,3031.0215
FBgn0041194,256.5102,322.2884,223.6861,218.4323,231.6893,196.5024,224.7271,201.9014,243.0301
FBgn0052392,8104.896,8232.4339,8743.9909,5204.8992,5639.3762,5504.1692,7848.0777,8232.973,8661.8419
FBgn0035715,693.6809,750.9632,731.757,662.7921,686.4157,667.2676,691.5515,645.4567,626.893
FBgn0035713,9067.499,8570.3673,10457.0442,3304.324,3267.6849,3492.9092,7194.5236,7854.2771,8229.373
FBgn0005626,282.7129,245.6275,231.5545,185.2392,234.5734,181.791,980.3312,784.5908,681.7306
FBgn0035710,199.9677,140.8056,176.476,144.5508,144.205,133.4535,104.2213,106.7044,115.9067
FBgn0041232,1.3791,0,3.3722,0,0.9614,0,2.1713,2.0922,0
FBgn0035709,12607.616,12196.8936,13785.3585,929.4081,1021.9326,1097.0509,9022.7381,9782.2783,10991.1919
FBgn0035703,353.0463,330.1109,341.7114,805.2014,861.3844,809.1276,475.5095,445.6476,406.2965
FBgn0020251,837.106,908.9783,885.752,2174.6864,2112.1223,2040.6828,1239.7987,1171.6556,1202.6874
FBgn0052396,7882.863,8002.4514,8963.1808,740.9567,842.1571,861.6683,6730.9561,7879.3841,8213.1709
FBgn0042185,2457.5336,2460.9689,2554.9674,1191.741,1228.6265,1259.9272,2164.7623,2241.8375,2588.5821
FBgn0035708,3953.8433,3725.0903,4246.6638,3182.2589,3163.8573,3307.9658,3771.5067,3900.9855,4095.3687
FBgn0004619,82.7452,104.8219,70.8152,629.599,608.545,791.2637,110.7351,98.3354,138.3402
FBgn0024177,131.0133,164.2732,171.9798,156.329,172.0846,156.5714,212.7851,212.3626,194.4241
FBgn0002926,66.1962,54.7577,58.4506,89.9427,69.2184,68.303,144.3899,108.7966,147.0644
FBgn0035704,3156.7308,3366.8183,3596.9624,1704.6286,1736.228,1838.9263,3686.8269,3772.3127,3948.3043
FBgn0035702,45.5099,71.9673,44.962,109.2162,107.6731,80.9128,59.7101,41.8448,43.6208
FBgn0020641,30.3399,14.0806,6.7443,24.6272,26.9183,29.4228,30.3979,34.522,33.6503
FBgn0020642,2.7582,3.129,3.3722,20.3442,22.1114,15.7622,4.3426,4.1845,7.4778
FBgn0020643,0,0,0,4.283,1.9227,1.0508,0,0,0
FBgn0020646,0,0,0,3.2122,5.7682,5.2541,0,0,0
FBgn0020644,0,0,0,2.1415,3.8455,3.1524,1.0856,0,0
FBgn0020645,0,0,0,6.4245,12.4978,13.6606,0,0,0
FBgn0035686,4.1373,3.129,1.1241,22.4857,31.7251,36.7785,0,1.0461,2.4926
FBgn0035687,0,0,0,35.3346,31.7251,39.931,0,0,1.2463
FBgn0035689,1009.4919,959.0426,973.428,636.0235,665.2657,678.8265,1351.6194,1176.8862,1272.4807
FBgn0035691,1486.6561,1328.2661,1285.9141,1336.2918,1338.2222,1340.84,1861.8693,1667.517,1764.7724
FBgn0024921,2194.1279,2068.2778,2110.9673,3680.1561,3655.1156,3626.3627,2220.1299,2002.2758,1913.0831
FBgn0035693,5622.5389,5331.8386,5386.4512,11226.7781,10629.83,10976.814,6815.6359,6524.6572,6546.8569
FBgn0041625,0,0,1.1241,172.3902,148.0504,232.2301,6.5138,9.4151,2.4926
FBgn0035699,20.6863,14.0806,17.9848,22.4857,37.4933,32.5753,15.1989,8.369,22.4335
FBgn0001258,1333.5774,1275.0729,1140.9115,977.5917,918.1051,794.4162,754.5185,863.0499,846.2433
FBgn0035697,2.7582,3.129,5.6203,1.0707,0,3.1524,0,0,0
FBgn0035696,1636.9766,1545.7325,1525.3369,849.1021,795.0501,668.3184,937.9913,919.5404,965.8888
FBgn0004513,27.5817,43.8062,30.3494,25.6979,29.8024,15.7622,28.2266,24.0608,37.3892
FBgn0035695,889.5113,977.8166,939.7064,247.3425,255.7235,212.2646,498.3079,480.1696,463.6266
FBgn0035694,4.1373,0,0,0,0.9614,1.0508,1.0856,0,1.2463
FBgn0002526,2643.7103,2936.5789,3209.1649,4028.1487,3778.1706,3779.7817,2695.6394,2656.1014,2865.2625
FBgn0035692,3198.1034,3329.2701,3165.3269,2773.2337,2926.3998,2617.5803,3479.4701,3600.7488,3503.3723
FBgn0022935,463.3733,480.3035,569.8937,267.6867,231.6893,234.3318,606.8717,609.8886,603.2132
FBgn0022699,801.2497,708.7215,798.076,678.8533,714.2953,728.2148,940.1626,879.7878,825.056
FBgn0035690,215.1376,208.0794,204.5772,157.3998,138.4368,133.4535,251.868,277.2221,281.6657
FBgn0035688,1784.539,1819.5212,1745.6508,1247.4198,1318.0335,1252.5715,2257.0416,2106.8879,2047.6844
FBgn0035685,0,0,0,4.283,2.8841,8.4065,0,0,0
FBgn0020765,0,0,2.2481,2.1415,1.9227,6.3049,0,0,0
FBgn0042118,0,0,0,0,0,0,0,0,0
FBgn0052404,1.3791,0,0,1.0707,2.8841,1.0508,0,4.1845,3.7389
FBgn0052405,37.2354,31.2901,28.1013,9.6367,10.575,11.559,24.9697,16.7379,27.4188
FBgn0035641,0,1.5645,3.3722,28.9102,28.841,28.372,3.2569,2.0922,3.7389
FBgn0035642,0,1.5645,0,18.2027,20.1887,16.813,3.2569,2.0922,2.4926
FBgn0035643,0,0,0,56.7496,35.5706,44.1342,0,0,0
FBgn0035645,306.1574,308.2078,306.8659,126.3481,181.6983,188.0959,459.2249,422.6329,429.9763
FBgn0052409,493.7133,495.9486,495.7064,679.9241,643.1542,705.0969,603.6148,632.9033,482.3213
FBgn0035648,124.1179,125.1605,130.3899,205.5833,190.3506,225.9252,150.9037,94.1509,164.5127
FBgn0052407,693.6809,738.4471,654.1975,214.1493,226.8825,251.1448,628.5845,602.5657,608.1984
FBgn0052406,28.9608,25.0321,14.6127,285.8893,289.3713,352.023,44.5112,42.891,68.547
FBgn0040060,0,0,3.3722,35.3346,35.5706,36.7785,0,0,0
FBgn0035663,1.3791,0,2.2481,40.6884,49.9911,63.0489,0,0,0
FBgn0035665,0,0,0,35.3346,26.9183,48.3375,2.1713,3.1384,8.7242
FBgn0035666,0,0,0,19.2734,17.3046,24.1687,1.0856,0,0
FBgn0028980,6218.3046,6195.4462,6527.3628,2523.7497,2404.3777,2404.2648,4615.0475,5393.8003,5499.958
FBgn0035669,0,0,1.1241,118.8529,80.7548,135.5551,1.0856,4.1845,1.2463
FBgn0035673,227.5494,214.3374,187.7165,88.872,79.7934,75.6587,197.5861,166.3333,188.1925
FBgn0035675,45.5099,62.5803,62.9468,66.3863,37.4933,50.4391,66.2239,55.4444,53.5913
FBgn0035676,37.2354,26.5966,41.5899,98.5087,104.789,101.9291,37.9973,25.1069,28.6651
FBgn0035677,64.8171,81.3543,46.0861,188.4514,180.7369,216.4679,43.4255,55.4444,52.3449
FBgn0061492,467.5106,419.2878,508.0709,421.8742,484.5287,393.0048,429.9127,449.8321,426.2374
FBgn0005658,9.6536,9.387,11.2405,194.8759,181.6983,181.791,28.2266,19.8763,37.3892
FBgn0020640,2.7582,9.387,2.2481,3.2122,2.8841,4.2033,3.2569,5.2306,2.4926
FBgn0020639,2.7582,15.6451,11.2405,4.283,9.6137,2.1016,2.1713,3.1384,4.9852
FBgn0020638,2.7582,1.5645,1.1241,3.2122,1.9227,1.0508,0,2.0922,1.2463
FBgn0020637,1.3791,3.129,4.4962,1.0707,2.8841,1.0508,2.1713,3.1384,1.2463
FBgn0042119,0,0,0,1.0707,0,0,0,0,0
FBgn0035679,125.4969,137.6766,133.762,154.1875,171.1232,129.2503,109.6494,117.1656,97.212
FBgn0035678,24.8236,23.4676,14.6127,18.2027,10.575,17.8639,13.0277,20.9224,17.4483
FBgn0035674,75.8498,78.2253,83.1798,87.8012,103.8276,73.5571,127.0197,100.4276,115.9067
FBgn0035670,23.4445,14.0806,19.1089,47.1129,39.416,38.8802,26.0553,11.5073,21.1872
FBgn0035667,9.6536,3.129,5.6203,0,2.8841,0,3.2569,6.2767,4.9852
FBgn0035661,0,0,0,0,0,1.0508,0,1.0461,0
FBgn0035657,4322.0596,4078.6688,4214.0663,225.9275,298.0236,333.1084,2661.9846,2995.0447,3568.1803
FBgn0035656,147.5623,173.6602,140.5063,195.9466,216.3075,173.3845,242.0973,262.5764,246.769
FBgn0002638,2578.8932,2492.2591,2575.2003,2551.5892,2495.7076,2466.2629,2997.4467,3030.6128,2922.5927
FBgn0035649,102.0525,136.1121,114.6532,44.9714,39.416,40.9818,79.2516,100.4276,100.951
FBgn0035647,437.1707,422.4168,383.3013,131.7018,124.0163,127.1486,485.2802,474.939,439.9468
FBgn0052413,15.17,7.8225,10.1165,27.8394,29.8024,24.1687,5.4282,25.1069,9.9705
FBgn0052412,492.3342,533.4968,391.1697,259.1207,282.6418,249.0432,554.7611,562.8131,415.0206
FBgn0035644,514.3996,516.2872,499.0785,82.4475,92.2912,83.0144,416.885,412.1717,442.4394
FBgn0029121,281.3338,278.4822,293.3772,274.1111,257.6462,223.8236,422.3132,331.6204,350.2126
FBgn0040239,900.544,980.9457,880.1317,870.517,878.689,799.6702,1143.1769,985.4461,959.6573
FBgn0035617,1816.258,1816.3922,1988.4458,2127.5735,2124.6201,2369.5879,3139.6653,3136.271,3220.4604
FBgn0035620,19.3072,32.8546,28.1013,33.1931,25.9569,49.3883,3.2569,19.8763,21.1872
FBgn0035623,4.1373,7.8225,24.7291,42.8299,33.6478,47.2867,24.9697,16.7379,21.1872
FBgn0035625,347.53,369.2236,378.8051,350.1341,331.6715,332.0576,307.2356,295.0061,245.5227
FBgn0035626,28.9608,29.7256,25.8532,50.3251,46.1456,48.3375,28.2266,25.1069,23.6799
FBgn0016756,24113.3413,23348.6969,25909.37,9768.4213,9922.2642,10746.6855,21551.0016,24480.2796,26688.4435
FBgn0035631,2489.2526,2512.5976,2552.7193,2949.9069,3023.4978,2876.0808,2244.0139,2367.372,2173.5615
FBgn0035639,430.2752,425.5458,403.5342,288.0308,332.6328,298.4315,546.076,529.3373,433.7152
FBgn0035640,1030.1782,1052.913,940.8305,2317.0957,2276.516,2173.0855,1157.2902,1172.7017,1073.0713
FBgn0035638,6379.6578,6549.0247,7078.1476,1561.1485,1681.4301,1661.3386,4983.0788,5833.1712,6095.6933
FBgn0035636,9.6536,21.9031,7.8684,194.8759,184.5824,257.4497,26.0553,19.8763,17.4483
FBgn0040298,422.0007,378.6106,406.9064,1007.5726,1050.7736,1018.2398,417.9707,464.4778,421.2522
FBgn0052418,122.7388,156.4507,129.2658,174.5317,177.8528,189.1467,132.4478,175.7483,155.7885
FBgn0035632,190.314,203.3859,194.4608,263.4037,265.3372,281.6184,234.4978,246.8846,221.8429
FBgn0035630,7062.306,7160.7468,7464.8211,6631.1337,6723.7977,6475.1223,8347.4712,9141.0061,8929.7982
FBgn0035627,71.7125,101.6929,94.4203,127.4188,143.2436,173.3845,185.6441,172.61,129.6161
FBgn0035624,787.4588,775.9953,822.8052,869.4462,908.4914,852.211,875.0243,773.0835,816.3319
FBgn0035622,2810.5799,2781.6928,2783.1497,2610.4802,2697.5945,2616.5295,3657.5147,3675.0234,3783.7917
FBgn0035621,9.6536,6.258,6.7443,24.6272,21.1501,19.9655,7.5995,9.4151,13.7094
FBgn0035619,9.6536,10.9515,11.2405,19.2734,29.8024,29.4228,5.4282,2.0922,1.2463
FBgn0003486,1.3791,7.8225,3.3722,14.9905,13.4591,16.813,4.3426,3.1384,6.2315
FBgn0015766,9528.1141,9058.4934,7854.8667,3853.617,4037.7395,3376.2687,7101.1587,6951.4746,6615.4039
FBgn0029118,1765.2317,1771.0215,1912.0103,1357.7067,1410.3247,1301.9598,1582.8603,1641.364,1632.6637
FBgn0035612,35.8563,32.8546,28.1013,117.7821,125.939,129.2503,35.8261,35.5681,58.5765
FBgn0035611,215.1376,190.8698,171.9798,169.178,158.6255,111.3864,179.1303,201.9014,186.9462
FBgn0011986,0,0,0,7.4952,0,2.1016,0,0,0
FBgn0052420,0,0,0,1.0707,0,0,0,0,0
FBgn0035600,617.8311,655.5283,741.8735,701.339,720.0635,568.4909,614.4712,614.0731,604.4595
FBgn0035607,216.5167,209.6439,238.2988,281.6064,260.5303,341.5149,461.3962,449.8321,429.9763
FBgn0035610,17.9281,25.0321,17.9848,49.2543,65.3729,66.2013,30.3979,36.6142,26.1725
FBgn0035608,5113.6557,5000.1632,4644.5777,6225.3208,6027.7683,5634.4703,6544.2264,6048.6721,5523.6379
